time,day,road_id,vehicles
11:30,Thursday,R105,610
11:30,Thursday,R106,477
11:30,Thursday,R107,457
11:30,Thursday,R108,426
11:30,Thursday,R109,712
11:30,Thursday,R110,781
11:30,Thursday,R111,502
11:30,Thursday,R112,915
11:45,Thursday,R101,1006
11:45,Thursday,R102,622
11:45,Thursday,R103,837
11:45,Thursday,R104,591
11:45,Thursday,R105,531
11:45,Thursday,R106,395
11:45,Thursday,R107,371
11:45,Thursday,R108,367
11:45,Thursday,R109,660
11:45,Thursday,R110,674
11:45,Thursday,R111,461
11:45,Thursday,R112,732
12:00,Thursday,R101,735
12:00,Thursday,R102,488
12:00,Thursday,R103,737
12:00,Thursday,R104,501
12:00,Thursday,R105,479
12:00,Thursday,R106,336
12:00,Thursday,R107,328
12:00,Thursday,R108,296
12:00,Thursday,R109,518
12:00,Thursday,R110,572
12:00,Thursday,R111,332
12:00,Thursday,R112,667
12:15,Thursday,R101,682
12:15,Thursday,R102,459
12:15,Thursday,R103,659
12:15,Thursday,R104,466
12:15,Thursday,R105,394
12:15,Thursday,R106,298
12:15,Thursday,R107,258
12:15,Thursday,R108,266
12:15,Thursday,R109,438
12:15,Thursday,R110,475
12:15,Thursday,R111,289
12:15,Thursday,R112,557
12:30,Thursday,R101,594
12:30,Thursday,R102,408
12:30,Thursday,R103,561
12:30,Thursday,R104,325
12:30,Thursday,R105,359
12:30,Thursday,R106,252
12:30,Thursday,R107,210
12:30,Thursday,R108,227
12:30,Thursday,R109,331
12:30,Thursday,R110,388
12:30,Thursday,R111,272
12:30,Thursday,R112,474
12:45,Thursday,R101,454
12:45,Thursday,R102,369
12:45,Thursday,R103,474
12:45,Thursday,R104,264
12:45,Thursday,R105,259
12:45,Thursday,R106,209
12:45,Thursday,R107,190
12:45,Thursday,R108,191
12:45,Thursday,R109,294
12:45,Thursday,R110,303
12:45,Thursday,R111,223
12:45,Thursday,R112,395
13:00,Thursday,R101,450
13:00,Thursday,R102,287
13:00,Thursday,R103,449
13:00,Thursday,R104,200
13:00,Thursday,R105,301
13:00,Thursday,R106,185
13:00,Thursday,R107,201
13:00,Thursday,R108,169
13:00,Thursday,R109,296
13:00,Thursday,R110,309
13:00,Thursday,R111,181
13:00,Thursday,R112,394
13:15,Thursday,R101,402
13:15,Thursday,R102,289
13:15,Thursday,R103,408
13:15,Thursday,R104,203
13:15,Thursday,R105,267
13:15,Thursday,R106,164
13:15,Thursday,R107,163
13:15,Thursday,R108,156
13:15,Thursday,R109,209
13:15,Thursday,R110,280
13:15,Thursday,R111,228
13:15,Thursday,R112,356
13:30,Thursday,R101,395
13:30,Thursday,R102,283
13:30,Thursday,R103,360
13:30,Thursday,R104,257
13:30,Thursday,R105,242
13:30,Thursday,R106,180
13:30,Thursday,R107,191
13:30,Thursday,R108,131
13:30,Thursday,R109,279
13:30,Thursday,R110,255
13:30,Thursday,R111,231
13:30,Thursday,R112,316
13:45,Thursday,R101,400
13:45,Thursday,R102,237
13:45,Thursday,R103,367
13:45,Thursday,R104,203
13:45,Thursday,R105,237
13:45,Thursday,R106,175
13:45,Thursday,R107,191
13:45,Thursday,R108,160
13:45,Thursday,R109,255
13:45,Thursday,R110,273
13:45,Thursday,R111,173
13:45,Thursday,R112,379
14:00,Thursday,R101,416
14:00,Thursday,R102,347
14:00,Thursday,R103,402
14:00,Thursday,R104,248
14:00,Thursday,R105,296
14:00,Thursday,R106,223
14:00,Thursday,R107,177
14:00,Thursday,R108,157
14:00,Thursday,R109,266
14:00,Thursday,R110,328
14:00,Thursday,R111,231
14:00,Thursday,R112,359
14:15,Thursday,R101,497
14:15,Thursday,R102,381
14:15,Thursday,R103,467
14:15,Thursday,R104,288
14:15,Thursday,R105,258
14:15,Thursday,R106,146
14:15,Thursday,R107,210
14:15,Thursday,R108,185
14:15,Thursday,R109,289
14:15,Thursday,R110,358
14:15,Thursday,R111,230
14:15,Thursday,R112,429
14:30,Thursday,R101,551
14:30,Thursday,R102,372
14:30,Thursday,R103,552
14:30,Thursday,R104,319
14:30,Thursday,R105,348
14:30,Thursday,R106,229
14:30,Thursday,R107,213
14:30,Thursday,R108,218
14:30,Thursday,R109,350
14:30,Thursday,R110,410
14:30,Thursday,R111,257
14:30,Thursday,R112,413
14:45,Thursday,R101,623
14:45,Thursday,R102,475
14:45,Thursday,R103,610
14:45,Thursday,R104,377
14:45,Thursday,R105,410
14:45,Thursday,R106,262
14:45,Thursday,R107,229
14:45,Thursday,R108,249
14:45,Thursday,R109,400
14:45,Thursday,R110,433
14:45,Thursday,R111,301
14:45,Thursday,R112,548
15:00,Thursday,R101,743
15:00,Thursday,R102,543
15:00,Thursday,R103,791
15:00,Thursday,R104,446
15:00,Thursday,R105,454
15:00,Thursday,R106,314
15:00,Thursday,R107,294
15:00,Thursday,R108,285
15:00,Thursday,R109,478
15:00,Thursday,R110,540
15:00,Thursday,R111,415
15:00,Thursday,R112,609
15:15,Thursday,R101,854
15:15,Thursday,R102,628
15:15,Thursday,R103,880
15:15,Thursday,R104,547
15:15,Thursday,R105,553
15:15,Thursday,R106,322
15:15,Thursday,R107,311
15:15,Thursday,R108,341
15:15,Thursday,R109,610
15:15,Thursday,R110,575
15:15,Thursday,R111,342
15:15,Thursday,R112,760
15:30,Thursday,R101,1025
15:30,Thursday,R102,701
15:30,Thursday,R103,971
15:30,Thursday,R104,609
15:30,Thursday,R105,607
15:30,Thursday,R106,430
15:30,Thursday,R107,446
15:30,Thursday,R108,344
15:30,Thursday,R109,659
15:30,Thursday,R110,681
15:30,Thursday,R111,480
15:30,Thursday,R112,846
15:45,Thursday,R101,1212
15:45,Thursday,R102,782
15:45,Thursday,R103,1182
15:45,Thursday,R104,760
15:45,Thursday,R105,753
15:45,Thursday,R106,503
15:45,Thursday,R107,510
15:45,Thursday,R108,438
15:45,Thursday,R109,713
15:45,Thursday,R110,856
15:45,Thursday,R111,562
15:45,Thursday,R112,1058
16:00,Thursday,R101,1251
16:00,Thursday,R102,998
16:00,Thursday,R103,1464
16:00,Thursday,R104,867
16:00,Thursday,R105,798
16:00,Thursday,R106,587
16:00,Thursday,R107,533
16:00,Thursday,R108,587
16:00,Thursday,R109,891
16:00,Thursday,R110,958
16:00,Thursday,R111,595
16:00,Thursday,R112,1086
16:15,Thursday,R101,1591
16:15,Thursday,R102,1078
16:15,Thursday,R103,1619
16:15,Thursday,R104,955
16:15,Thursday,R105,809
16:15,Thursday,R106,684
16:15,Thursday,R107,627
16:15,Thursday,R108,641
16:15,Thursday,R109,1034
16:15,Thursday,R110,974
16:15,Thursday,R111,723
16:15,Thursday,R112,1416
16:30,Thursday,R101,1681
16:30,Thursday,R102,1204
16:30,Thursday,R103,1758
16:30,Thursday,R104,1069
16:30,Thursday,R105,978
16:30,Thursday,R106,688
16:30,Thursday,R107,718
16:30,Thursday,R108,718
16:30,Thursday,R109,1098
16:30,Thursday,R110,1224
16:30,Thursday,R111,786
16:30,Thursday,R112,1363
16:45,Thursday,R101,1853
16:45,Thursday,R102,1287
16:45,Thursday,R103,1875
16:45,Thursday,R104,1131
16:45,Thursday,R105,1041
16:45,Thursday,R106,798
16:45,Thursday,R107,777
16:45,Thursday,R108,675
16:45,Thursday,R109,1172
16:45,Thursday,R110,1291
16:45,Thursday,R111,846
16:45,Thursday,R112,1498
17:00,Thursday,R101,1759
17:00,Thursday,R102,1311
17:00,Thursday,R103,1744
17:00,Thursday,R104,1207
17:00,Thursday,R105,1072
17:00,Thursday,R106,789
17:00,Thursday,R107,808
17:00,Thursday,R108,798
17:00,Thursday,R109,1429
17:00,Thursday,R110,1219
17:00,Thursday,R111,946
17:00,Thursday,R112,1692
17:15,Thursday,R101,1869
17:15,Thursday,R102,1438
17:15,Thursday,R103,1944
17:15,Thursday,R104,1266
17:15,Thursday,R105,1215
17:15,Thursday,R106,875
17:15,Thursday,R107,858
17:15,Thursday,R108,796
17:15,Thursday,R109,1262
17:15,Thursday,R110,1338
17:15,Thursday,R111,980
17:15,Thursday,R112,1562
17:30,Thursday,R101,1865
17:30,Thursday,R102,1450
17:30,Thursday,R103,1918
17:30,Thursday,R104,1225
17:30,Thursday,R105,1128
17:30,Thursday,R106,809
17:30,Thursday,R107,811
17:30,Thursday,R108,847
17:30,Thursday,R109,1287
17:30,Thursday,R110,1268
17:30,Thursday,R111,913
17:30,Thursday,R112,1752
17:45,Thursday,R101,1920
17:45,Thursday,R102,1395
17:45,Thursday,R103,1988
17:45,Thursday,R104,1157
17:45,Thursday,R105,1163
17:45,Thursday,R106,867
17:45,Thursday,R107,823
17:45,Thursday,R108,849
17:45,Thursday,R109,1283
17:45,Thursday,R110,1420
17:45,Thursday,R111,936
17:45,Thursday,R112,1651
18:00,Thursday,R101,1872
18:00,Thursday,R102,1371
18:00,Thursday,R103,2023
18:00,Thursday,R104,1154
18:00,Thursday,R105,1063
18:00,Thursday,R106,863
18:00,Thursday,R107,789
18:00,Thursday,R108,816
18:00,Thursday,R109,1406
18:00,Thursday,R110,1284
18:00,Thursday,R111,927
18:00,Thursday,R112,1537
18:15,Thursday,R101,1834
18:15,Thursday,R102,1315
18:15,Thursday,R103,1852
18:15,Thursday,R104,1113
18:15,Thursday,R105,965
18:15,Thursday,R106,798
18:15,Thursday,R107,696
18:15,Thursday,R108,731
18:15,Thursday,R109,1286
18:15,Thursday,R110,1250
18:15,Thursday,R111,926
18:15,Thursday,R112,1604
18:30,Thursday,R101,1596
18:30,Thursday,R102,1209
18:30,Thursday,R103,1674
18:30,Thursday,R104,984
18:30,Thursday,R105,928
18:30,Thursday,R106,705
18:30,Thursday,R107,645
18:30,Thursday,R108,688
18:30,Thursday,R109,1128
18:30,Thursday,R110,1064
18:30,Thursday,R111,804
18:30,Thursday,R112,1466
18:45,Thursday,R101,1509
18:45,Thursday,R102,1079
18:45,Thursday,R103,1560
18:45,Thursday,R104,988
18:45,Thursday,R105,894
18:45,Thursday,R106,633
18:45,Thursday,R107,652
18:45,Thursday,R108,655
18:45,Thursday,R109,1005
18:45,Thursday,R110,1146
18:45,Thursday,R111,700
18:45,Thursday,R112,1290
19:00,Thursday,R101,1293
19:00,Thursday,R102,985
19:00,Thursday,R103,1245
19:00,Thursday,R104,830
19:00,Thursday,R105,750
19:00,Thursday,R106,590
19:00,Thursday,R107,599
19:00,Thursday,R108,569
19:00,Thursday,R109,818
19:00,Thursday,R110,1023
19:00,Thursday,R111,648
19:00,Thursday,R112,1107
19:15,Thursday,R101,1178
19:15,Thursday,R102,860
19:15,Thursday,R103,1144
19:15,Thursday,R104,748
19:15,Thursday,R105,675
19:15,Thursday,R106,505
19:15,Thursday,R107,485
19:15,Thursday,R108,447
19:15,Thursday,R109,804
19:15,Thursday,R110,846
19:15,Thursday,R111,575
19:15,Thursday,R112,1041
19:30,Thursday,R101,1028
19:30,Thursday,R102,719
19:30,Thursday,R103,1054
19:30,Thursday,R104,598
19:30,Thursday,R105,579
19:30,Thursday,R106,422
19:30,Thursday,R107,460
19:30,Thursday,R108,439
19:30,Thursday,R109,700
19:30,Thursday,R110,752
19:30,Thursday,R111,464
19:30,Thursday,R112,880
19:45,Thursday,R101,864
19:45,Thursday,R102,653
19:45,Thursday,R103,859
19:45,Thursday,R104,530
19:45,Thursday,R105,534
19:45,Thursday,R106,404
19:45,Thursday,R107,353
19:45,Thursday,R108,352
19:45,Thursday,R109,553
19:45,Thursday,R110,548
19:45,Thursday,R111,422
19:45,Thursday,R112,761
20:00,Thursday,R101,750
20:00,Thursday,R102,485
20:00,Thursday,R103,718
20:00,Thursday,R104,399
20:00,Thursday,R105,481
20:00,Thursday,R106,299
20:00,Thursday,R107,346
20:00,Thursday,R108,322
20:00,Thursday,R109,466
20:00,Thursday,R110,502
20:00,Thursday,R111,365
20:00,Thursday,R112,604
20:15,Thursday,R101,636
20:15,Thursday,R102,441
20:15,Thursday,R103,566
20:15,Thursday,R104,325
20:15,Thursday,R105,389
20:15,Thursday,R106,264
20:15,Thursday,R107,253
20:15,Thursday,R108,269
20:15,Thursday,R109,440
20:15,Thursday,R110,449
20:15,Thursday,R111,295
20:15,Thursday,R112,545
20:30,Thursday,R101,509
20:30,Thursday,R102,392
20:30,Thursday,R103,535
20:30,Thursday,R104,338
20:30,Thursday,R105,283
20:30,Thursday,R106,220
20:30,Thursday,R107,205
20:30,Thursday,R108,216
20:30,Thursday,R109,358
20:30,Thursday,R110,431
20:30,Thursday,R111,248
20:30,Thursday,R112,442
20:45,Thursday,R101,500
20:45,Thursday,R102,340
20:45,Thursday,R103,478
20:45,Thursday,R104,280
20:45,Thursday,R105,261
20:45,Thursday,R106,174
20:45,Thursday,R107,157
20:45,Thursday,R108,199
20:45,Thursday,R109,324
20:45,Thursday,R110,391
20:45,Thursday,R111,247
20:45,Thursday,R112,421
21:00,Thursday,R101,402
21:00,Thursday,R102,263
21:00,Thursday,R103,410
21:00,Thursday,R104,247
21:00,Thursday,R105,261
21:00,Thursday,R106,193
21:00,Thursday,R107,180
21:00,Thursday,R108,191
21:00,Thursday,R109,287
21:00,Thursday,R110,321
21:00,Thursday,R111,221
21:00,Thursday,R112,356
21:15,Thursday,R101,364
21:15,Thursday,R102,280
21:15,Thursday,R103,311
21:15,Thursday,R104,235
21:15,Thursday,R105,205
21:15,Thursday,R106,172
21:15,Thursday,R107,133
21:15,Thursday,R108,155
21:15,Thursday,R109,224
21:15,Thursday,R110,239
21:15,Thursday,R111,191
21:15,Thursday,R112,293
21:30,Thursday,R101,368
21:30,Thursday,R102,239
21:30,Thursday,R103,324
21:30,Thursday,R104,165
21:30,Thursday,R105,203
21:30,Thursday,R106,141
21:30,Thursday,R107,162
21:30,Thursday,R108,171
21:30,Thursday,R109,183
21:30,Thursday,R110,285
21:30,Thursday,R111,112
21:30,Thursday,R112,251
21:45,Thursday,R101,301
21:45,Thursday,R102,190
21:45,Thursday,R103,253
21:45,Thursday,R104,185
21:45,Thursday,R105,200
21:45,Thursday,R106,152
21:45,Thursday,R107,149
21:45,Thursday,R108,126
21:45,Thursday,R109,205
21:45,Thursday,R110,242
21:45,Thursday,R111,126
21:45,Thursday,R112,289
22:00,Thursday,R101,296
22:00,Thursday,R102,190
22:00,Thursday,R103,273
22:00,Thursday,R104,142
22:00,Thursday,R105,187
22:00,Thursday,R106,145
22:00,Thursday,R107,134
22:00,Thursday,R108,91
22:00,Thursday,R109,166
22:00,Thursday,R110,261
22:00,Thursday,R111,162
22:00,Thursday,R112,302
22:15,Thursday,R101,331
22:15,Thursday,R102,234
22:15,Thursday,R103,233
22:15,Thursday,R104,178
22:15,Thursday,R105,191
22:15,Thursday,R106,119
22:15,Thursday,R107,125
22:15,Thursday,R108,133
22:15,Thursday,R109,184
22:15,Thursday,R110,206
22:15,Thursday,R111,163
22:15,Thursday,R112,226
22:30,Thursday,R101,301
22:30,Thursday,R102,194
22:30,Thursday,R103,256
22:30,Thursday,R104,174
22:30,Thursday,R105,162
22:30,Thursday,R106,179
22:30,Thursday,R107,80
22:30,Thursday,R108,92
22:30,Thursday,R109,176
22:30,Thursday,R110,238
22:30,Thursday,R111,139
22:30,Thursday,R112,235
22:45,Thursday,R101,302
22:45,Thursday,R102,193
22:45,Thursday,R103,292
22:45,Thursday,R104,173
22:45,Thursday,R105,208
22:45,Thursday,R106,104
22:45,Thursday,R107,115
22:45,Thursday,R108,98
22:45,Thursday,R109,139
22:45,Thursday,R110,230
22:45,Thursday,R111,126
22:45,Thursday,R112,250
23:00,Thursday,R101,262
23:00,Thursday,R102,240
23:00,Thursday,R103,233
23:00,Thursday,R104,156
23:00,Thursday,R105,205
23:00,Thursday,R106,113
23:00,Thursday,R107,137
23:00,Thursday,R108,80
23:00,Thursday,R109,199
23:00,Thursday,R110,220
23:00,Thursday,R111,124
23:00,Thursday,R112,224
23:15,Thursday,R101,308
23:15,Thursday,R102,181
23:15,Thursday,R103,235
23:15,Thursday,R104,144
23:15,Thursday,R105,155
23:15,Thursday,R106,172
23:15,Thursday,R107,101
23:15,Thursday,R108,124
23:15,Thursday,R109,167
23:15,Thursday,R110,194
23:15,Thursday,R111,138
23:15,Thursday,R112,250
23:30,Thursday,R101,282
23:30,Thursday,R102,225
23:30,Thursday,R103,278
23:30,Thursday,R104,172
23:30,Thursday,R105,172
23:30,Thursday,R106,99
23:30,Thursday,R107,99
23:30,Thursday,R108,108
23:30,Thursday,R109,174
23:30,Thursday,R110,164
23:30,Thursday,R111,138
23:30,Thursday,R112,234
23:45,Thursday,R101,280
23:45,Thursday,R102,227
23:45,Thursday,R103,263
23:45,Thursday,R104,182
23:45,Thursday,R105,178
23:45,Thursday,R106,149
23:45,Thursday,R107,155
23:45,Thursday,R108,136
23:45,Thursday,R109,133
23:45,Thursday,R110,211
23:45,Thursday,R111,129
23:45,Thursday,R112,241
00:00,Friday,R101,320
00:00,Friday,R102,185
00:00,Friday,R103,268
00:00,Friday,R104,107
00:00,Friday,R105,230
00:00,Friday,R106,120
00:00,Friday,R107,122
00:00,Friday,R108,101
00:00,Friday,R109,198
00:00,Friday,R110,159
00:00,Friday,R111,145
00:00,Friday,R112,239
00:15,Friday,R101,291
00:15,Friday,R102,249
00:15,Friday,R103,244
00:15,Friday,R104,177
00:15,Friday,R105,203
00:15,Friday,R106,165
00:15,Friday,R107,104
00:15,Friday,R108,91
00:15,Friday,R109,197
00:15,Friday,R110,241
00:15,Friday,R111,107
00:15,Friday,R112,229
00:30,Friday,R101,312
00:30,Friday,R102,227
00:30,Friday,R103,249
00:30,Friday,R104,84
00:30,Friday,R105,207
00:30,Friday,R106,103
00:30,Friday,R107,80
00:30,Friday,R108,80
00:30,Friday,R109,190
00:30,Friday,R110,233
00:30,Friday,R111,140
00:30,Friday,R112,277
00:45,Friday,R101,318
00:45,Friday,R102,246
00:45,Friday,R103,231
00:45,Friday,R104,156
00:45,Friday,R105,153
00:45,Friday,R106,127
00:45,Friday,R107,115
00:45,Friday,R108,125
00:45,Friday,R109,171
00:45,Friday,R110,245
00:45,Friday,R111,163
00:45,Friday,R112,296
01:00,Friday,R101,295
01:00,Friday,R102,182
01:00,Friday,R103,272
01:00,Friday,R104,137
01:00,Friday,R105,231
01:00,Friday,R106,126
01:00,Friday,R107,107
01:00,Friday,R108,97
01:00,Friday,R109,187
01:00,Friday,R110,226
01:00,Friday,R111,129
01:00,Friday,R112,284
01:15,Friday,R101,281
01:15,Friday,R102,207
01:15,Friday,R103,283
01:15,Friday,R104,117
01:15,Friday,R105,206
01:15,Friday,R106,107
01:15,Friday,R107,142
01:15,Friday,R108,85
01:15,Friday,R109,187
01:15,Friday,R110,258
01:15,Friday,R111,167
01:15,Friday,R112,248
01:30,Friday,R101,297
01:30,Friday,R102,191
01:30,Friday,R103,303
01:30,Friday,R104,140
01:30,Friday,R105,168
01:30,Friday,R106,150
01:30,Friday,R107,101
01:30,Friday,R108,85
01:30,Friday,R109,133
01:30,Friday,R110,218
01:30,Friday,R111,143
01:30,Friday,R112,248
01:45,Friday,R101,326
01:45,Friday,R102,219
01:45,Friday,R103,261
01:45,Friday,R104,152
01:45,Friday,R105,206
01:45,Friday,R106,165
01:45,Friday,R107,124
01:45,Friday,R108,97
01:45,Friday,R109,145
01:45,Friday,R110,194
01:45,Friday,R111,162
01:45,Friday,R112,256
02:00,Friday,R101,317
02:00,Friday,R102,202
02:00,Friday,R103,301
02:00,Friday,R104,145
02:00,Friday,R105,217
02:00,Friday,R106,132
02:00,Friday,R107,106
02:00,Friday,R108,124
02:00,Friday,R109,180
02:00,Friday,R110,239
02:00,Friday,R111,147
02:00,Friday,R112,241
02:15,Friday,R101,362
02:15,Friday,R102,235
02:15,Friday,R103,284
02:15,Friday,R104,160
02:15,Friday,R105,219
02:15,Friday,R106,146
02:15,Friday,R107,122
02:15,Friday,R108,101
02:15,Friday,R109,167
02:15,Friday,R110,151
02:15,Friday,R111,150
02:15,Friday,R112,230
02:30,Friday,R101,342
02:30,Friday,R102,206
02:30,Friday,R103,236
02:30,Friday,R104,156
02:30,Friday,R105,167
02:30,Friday,R106,145
02:30,Friday,R107,128
02:30,Friday,R108,133
02:30,Friday,R109,150
02:30,Friday,R110,231
02:30,Friday,R111,111
02:30,Friday,R112,260
02:45,Friday,R101,315
02:45,Friday,R102,218
02:45,Friday,R103,266
02:45,Friday,R104,168
02:45,Friday,R105,234
02:45,Friday,R106,126
02:45,Friday,R107,124
02:45,Friday,R108,82
02:45,Friday,R109,148
02:45,Friday,R110,232
02:45,Friday,R111,173
02:45,Friday,R112,236
03:00,Friday,R101,297
03:00,Friday,R102,196
03:00,Friday,R103,253
03:00,Friday,R104,165
03:00,Friday,R105,156
03:00,Friday,R106,165
03:00,Friday,R107,104
03:00,Friday,R108,127
03:00,Friday,R109,138
03:00,Friday,R110,247
03:00,Friday,R111,162
03:00,Friday,R112,252
03:15,Friday,R101,278
03:15,Friday,R102,212
03:15,Friday,R103,237
03:15,Friday,R104,151
03:15,Friday,R105,219
03:15,Friday,R106,153
03:15,Friday,R107,121
03:15,Friday,R108,85
03:15,Friday,R109,186
03:15,Friday,R110,230
03:15,Friday,R111,87
03:15,Friday,R112,262
03:30,Friday,R101,302
03:30,Friday,R102,236
03:30,Friday,R103,239
03:30,Friday,R104,80
03:30,Friday,R105,201
03:30,Friday,R106,140
03:30,Friday,R107,80
03:30,Friday,R108,84
03:30,Friday,R109,238
03:30,Friday,R110,222
03:30,Friday,R111,163
03:30,Friday,R112,226
03:45,Friday,R101,250
03:45,Friday,R102,201
03:45,Friday,R103,260
03:45,Friday,R104,147
03:45,Friday,R105,191
03:45,Friday,R106,140
03:45,Friday,R107,117
03:45,Friday,R108,80
03:45,Friday,R109,182
03:45,Friday,R110,181
03:45,Friday,R111,94
03:45,Friday,R112,261
04:00,Friday,R101,315
04:00,Friday,R102,204
04:00,Friday,R103,231
04:00,Friday,R104,140
04:00,Friday,R105,187
04:00,Friday,R106,93
04:00,Friday,R107,103
04:00,Friday,R108,125
04:00,Friday,R109,205
04:00,Friday,R110,219
04:00,Friday,R111,164
04:00,Friday,R112,194
04:15,Friday,R101,319
04:15,Friday,R102,186
04:15,Friday,R103,274
04:15,Friday,R104,151
04:15,Friday,R105,227
04:15,Friday,R106,111
04:15,Friday,R107,137
04:15,Friday,R108,102
04:15,Friday,R109,166
04:15,Friday,R110,225
04:15,Friday,R111,124
04:15,Friday,R112,242
04:30,Friday,R101,301
04:30,Friday,R102,212
04:30,Friday,R103,269
04:30,Friday,R104,178
04:30,Friday,R105,217
04:30,Friday,R106,107
04:30,Friday,R107,143
04:30,Friday,R108,80
04:30,Friday,R109,184
04:30,Friday,R110,246
04:30,Friday,R111,98
04:30,Friday,R112,245
04:45,Friday,R101,292
04:45,Friday,R102,187
04:45,Friday,R103,301
04:45,Friday,R104,141
04:45,Friday,R105,174
04:45,Friday,R106,135
04:45,Friday,R107,138
04:45,Friday,R108,106
04:45,Friday,R109,199
04:45,Friday,R110,244
04:45,Friday,R111,91
04:45,Friday,R112,229
05:00,Friday,R101,290
05:00,Friday,R102,219
05:00,Friday,R103,202
05:00,Friday,R104,222
05:00,Friday,R105,208
05:00,Friday,R106,138
05:00,Friday,R107,151
05:00,Friday,R108,168
05:00,Friday,R109,192
05:00,Friday,R110,255
05:00,Friday,R111,149
05:00,Friday,R112,240
05:15,Friday,R101,294
05:15,Friday,R102,187
05:15,Friday,R103,252
05:15,Friday,R104,126
05:15,Friday,R105,194
05:15,Friday,R106,92
05:15,Friday,R107,127
05:15,Friday,R108,109
05:15,Friday,R109,175
05:15,Friday,R110,219
05:15,Friday,R111,224
05:15,Friday,R112,279
05:30,Friday,R101,277
05:30,Friday,R102,216
05:30,Friday,R103,257
05:30,Friday,R104,136
05:30,Friday,R105,164
05:30,Friday,R106,147
05:30,Friday,R107,107
05:30,Friday,R108,136
05:30,Friday,R109,199
05:30,Friday,R110,268
05:30,Friday,R111,127
05:30,Friday,R112,259
05:45,Friday,R101,329
05:45,Friday,R102,202
05:45,Friday,R103,258
05:45,Friday,R104,205
05:45,Friday,R105,206
05:45,Friday,R106,154
05:45,Friday,R107,105
05:45,Friday,R108,83
05:45,Friday,R109,163
05:45,Friday,R110,234
05:45,Friday,R111,124
05:45,Friday,R112,251
06:00,Friday,R101,279
06:00,Friday,R102,192
06:00,Friday,R103,303
06:00,Friday,R104,185
06:00,Friday,R105,195
06:00,Friday,R106,116
06:00,Friday,R107,104
06:00,Friday,R108,108
06:00,Friday,R109,199
06:00,Friday,R110,266
06:00,Friday,R111,142
06:00,Friday,R112,230
06:15,Friday,R101,342
06:15,Friday,R102,209
06:15,Friday,R103,287
06:15,Friday,R104,212
06:15,Friday,R105,233
06:15,Friday,R106,151
06:15,Friday,R107,103
06:15,Friday,R108,128
06:15,Friday,R109,219
06:15,Friday,R110,243
06:15,Friday,R111,195
06:15,Friday,R112,303
06:30,Friday,R101,398
06:30,Friday,R102,253
06:30,Friday,R103,337
06:30,Friday,R104,229
06:30,Friday,R105,236
06:30,Friday,R106,144
06:30,Friday,R107,133
06:30,Friday,R108,138
06:30,Friday,R109,176
06:30,Friday,R110,263
06:30,Friday,R111,198
06:30,Friday,R112,234
06:45,Friday,R101,426
06:45,Friday,R102,297
06:45,Friday,R103,344
06:45,Friday,R104,228
06:45,Friday,R105,243
06:45,Friday,R106,201
06:45,Friday,R107,183
06:45,Friday,R108,110
06:45,Friday,R109,245
06:45,Friday,R110,283
06:45,Friday,R111,188
06:45,Friday,R112,298
07:00,Friday,R101,477
07:00,Friday,R102,329
07:00,Friday,R103,385
07:00,Friday,R104,211
07:00,Friday,R105,259
07:00,Friday,R106,201
07:00,Friday,R107,184
07:00,Friday,R108,196
07:00,Friday,R109,283
07:00,Friday,R110,344
07:00,Friday,R111,216
07:00,Friday,R112,322
07:15,Friday,R101,491
07:15,Friday,R102,376
07:15,Friday,R103,468
07:15,Friday,R104,300
07:15,Friday,R105,298
07:15,Friday,R106,192
07:15,Friday,R107,203
07:15,Friday,R108,200
07:15,Friday,R109,293
07:15,Friday,R110,357
07:15,Friday,R111,215
07:15,Friday,R112,440
07:30,Friday,R101,572
07:30,Friday,R102,449
07:30,Friday,R103,596
07:30,Friday,R104,341
07:30,Friday,R105,329
07:30,Friday,R106,203
07:30,Friday,R107,206
07:30,Friday,R108,194
07:30,Friday,R109,404
07:30,Friday,R110,423
07:30,Friday,R111,288
07:30,Friday,R112,430
07:45,Friday,R101,650
07:45,Friday,R102,514
07:45,Friday,R103,678
07:45,Friday,R104,411
07:45,Friday,R105,430
07:45,Friday,R106,343
07:45,Friday,R107,284
07:45,Friday,R108,276
07:45,Friday,R109,452
07:45,Friday,R110,554
07:45,Friday,R111,277
07:45,Friday,R112,597
08:00,Friday,R101,812
08:00,Friday,R102,604
08:00,Friday,R103,782
08:00,Friday,R104,501
08:00,Friday,R105,509
08:00,Friday,R106,437
08:00,Friday,R107,367
08:00,Friday,R108,308
08:00,Friday,R109,530
08:00,Friday,R110,571
08:00,Friday,R111,347
08:00,Friday,R112,683
08:15,Friday,R101,999
08:15,Friday,R102,661
08:15,Friday,R103,1010
08:15,Friday,R104,616
08:15,Friday,R105,559
08:15,Friday,R106,422
08:15,Friday,R107,453
08:15,Friday,R108,413
08:15,Friday,R109,650
08:15,Friday,R110,679
08:15,Friday,R111,466
08:15,Friday,R112,806
08:30,Friday,R101,1026
08:30,Friday,R102,901
08:30,Friday,R103,1146
08:30,Friday,R104,727
08:30,Friday,R105,672
08:30,Friday,R106,480
08:30,Friday,R107,481
08:30,Friday,R108,426
08:30,Friday,R109,848
08:30,Friday,R110,756
08:30,Friday,R111,518
08:30,Friday,R112,952
08:45,Friday,R101,1382
08:45,Friday,R102,955
08:45,Friday,R103,1246
08:45,Friday,R104,877
08:45,Friday,R105,799
08:45,Friday,R106,589
